year_month,county,q_avgtempF,q_avghumid,GIS_ACRES,cumulative_acres
2020-06-01,San Luis Obispo County,58.07562724014336,72.99713261648746,2329.8339239,96258.91696598
2020-06-01,Siskiyou County,68.04408602150538,71.71827956989246,4.573523,119585.474773399
2020-06-01,Trinity County,64.10143369175627,76.90035842293906,77.028761,658967.713192925
2020-06-01,Ventura County,60.60501792114695,77.48853046594982,1101.5134,346282.03293056064
2020-06-01,Yuba County,64.41541218637992,73.24551971326166,878.773237,74138.612653
2020-07-01,Kern County,72.28028673835125,64.09784946236559,3281.0490961,221117.34523368
2020-07-01,Los Angeles County,63.60573476702509,71.41935483870968,2743.6397121,466271.18176487397
2020-07-01,Mariposa County,58.916129032258056,62.67060931899641,7121.662151,519551.175366511
2020-07-01,Napa County,57.46198156682027,64.57104454685101,245.2086956,1104018.93877166
2020-07-01,Riverside County,71.7358422939068,64.68673835125448,42673.601392,189094.39417169
2020-07-01,San Luis Obispo County,54.20051203277009,68.32624167946749,3715.4923267,99974.40929268
2020-07-01,Siskiyou County,52.52867383512544,62.39677419354839,81836.9101558,201422.384929199
2020-07-01,Trinity County,63.71039426523297,67.8,435.782178,659403.495370925
2020-07-01,Ventura County,60.4584229390681,72.1146953405018,40.0872713,346322.1202018606
2020-07-01,Yuba County,60.32150537634408,70.43010752688171,272.1884746,74410.8011276
2020-08-01,Kern County,50.14910394265231,56.36129032258065,7954.2257057,229071.57093938
2020-08-01,Los Angeles County,77.03799283154122,40.077777777777776,42974.9041397,509246.085904574
2020-08-01,Mariposa County,56.450179211469525,67.59390681003585,3279.808301,522830.98366751097
2020-08-01,Napa County,77.25985663082436,46.96164874551971,363528.6310013,1467547.5697729602
2020-08-01,Riverside County,55.70824372759856,52.28602150537634,163.369632,189257.76380369
2020-08-01,San Luis Obispo County,50.33678955453147,53.366743471582176,2983.637415,102958.04670768
2020-08-01,Siskiyou County,64.8179211469534,41.83440860215054,2.3604331,201424.745362299
2020-08-01,Trinity County,73.9279569892473,45.11505376344087,270.65076,659674.146130925
2020-08-01,Ventura County,85.34982078853047,33.69068100358423,2204.695001,348526.8152028606
2020-08-01,Yuba County,81.88602150537633,41.74551971326164,47525.679444,121936.4805716
2020-09-01,Kern County,66.29283154121862,52.77132616487455,51.3524913,229122.92343068
2020-09-01,Los Angeles County,85.54336917562723,34.67562724014337,116263.3186751,625509.404579674
2020-09-01,Mariposa County,56.607526881720425,57.45967741935484,380536.88953,903367.873197511
2020-09-01,Napa County,65.30501792114694,52.65591397849462,67559.9608909,1535107.53066386
2020-09-01,Riverside County,76.63978494623655,40.24372759856631,6321.851535,195579.61533869
2020-09-01,San Luis Obispo County,60.260215053763424,47.464516129032255,1.0168997,102959.06360738
2020-09-01,Siskiyou County,85.00896057347667,26.08673835125448,74.71431000000001,201499.45967229898
2020-09-01,Trinity County,86.705376344086,36.11254480286738,56768.68135,716442.827480925
2020-09-01,Yuba County,81.35698924731182,39.78709677419355,1309.09,123245.57057160001
2020-10-01,Kern County,55.78725038402458,63.18932411674348,55.8712178,229178.79464848
2020-10-01,Los Angeles County,71.80931899641574,50.77670250896057,10484.0124577,635993.417037374
2020-10-01,Napa County,51.31221198156679,64.39516129032258,177.9975877,1535285.52825156
2020-10-01,San Luis Obispo County,55.05064004096263,71.3616231438812,9.7390868,102968.80269418
2020-10-01,Trinity County,70.72293906810033,48.78566308243728,181.44722,716624.274700925
2020-10-01,Yuba County,71.59677419354838,42.44336917562723,83.90299,123329.47356160001
2020-11-01,Kern County,57.75304659498208,45.956272401433694,20374.488,249553.28264848
2020-11-01,Los Angeles County,72.33297491039427,50.43584229390681,129.4082109,636122.825248274
2020-11-01,Napa County,70.42867383512545,54.694265232974914,2.3748472,1535287.90309876
2020-11-01,San Luis Obispo County,54.449692780337934,64.02649769585253,9.1514051,102977.95409928
2020-12-01,Kern County,68.00645161290323,50.91182795698925,22.36359,249575.64623848
2020-12-01,Los Angeles County,75.40286738351254,52.02150537634409,8.7979459,636131.623194174
2020-12-01,Riverside County,73.07132616487456,51.31182795698925,3040.351,198619.96633869
2020-12-01,San Luis Obispo County,61.158781362007176,49.71254480286738,22.70941,103000.66350928
2020-12-01,Ventura County,72.52114695340502,55.17204301075268,39.82645,348566.6416528606
2020-12-01,Yuba County,72.28530465949821,57.636917562724015,15.85951,123345.3330716
